SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,AutoRenew
16d90d82-7fc6-4812-88d8-24f707b201c2,6955,2,2025-10-10,,Active,No
2b543972-c985-49e8-81a3-a2b485dd9301,6956,1,2024-07-10,,Active,Yes
23cce314-f44b-46c0-b841-3a43e62cb4e4,6957,1,2024-12-14,,Active,Yes
ee03df9b-f794-4815-bc73-6b95e1199546,6958,2,2023-06-17,,Active,No
8f849a4a-6fa2-46ba-b64a-679137e099d0,6959,1,2025-07-29,,Active,No
ee7e1c21-2484-4c61-baad-9b5543ece852,6960,1,2024-05-16,2024-09-16,Churned,No
4720b64d-aeb2-416b-911d-41ae52e2d76a,6961,1,2024-06-06,,Active,Yes
2a928cfe-fe7e-4a86-b93d-a3148e7a7f22,6962,1,2023-12-22,2025-05-01,Churned,Yes
8902ceb8-ae1e-4961-8697-864e17d2547b,6963,1,2023-09-09,,Active,No
f8b6d3f2-6b84-4b37-a92a-bbbaf96cb820,6964,3,2024-02-07,2025-06-10,Churned,Yes
082dae18-9ea2-4ee9-9104-1eda4f081858,6965,1,2023-12-18,,Active,No
737b9e96-8e21-4ff2-b7f5-815c3bd72843,6966,2,2024-08-07,,Active,Yes
189111c8-056a-4ae0-9140-1469b722b7bd,6967,1,2023-06-17,,Active,Yes
8ab69752-ecc1-409c-a2ac-dc6ae603a400,6968,3,2025-10-04,2025-12-26,Churned,Yes
ec67ef10-2775-41d2-9855-2bf020548346,6969,3,2024-10-01,2024-10-13,Churned,Yes
beaa3c5f-81ad-4116-87e6-f22f0c458feb,6970,3,2023-10-24,,Active,Yes
26d917ff-528e-4c3a-8cdb-2403c44076a0,6971,3,2025-12-22,,Active,No
b435bf88-d975-4c23-ae01-def92f11469c,6972,2,2023-06-22,2025-06-19,Churned,No
2566e7be-c31e-4785-9063-0e828ca2b17e,6973,2,2025-01-31,,Active,Yes
9fd2cac1-b388-4b4a-a45d-d698c35a8699,6974,1,2024-03-29,2025-06-28,Churned,No
cd7b244f-d960-4251-8cda-fe3abb3f1ede,6975,3,2024-12-02,2025-10-15,Churned,No
f314115d-2166-4e53-9d07-676b9c9a03a2,6976,2,2023-09-17,2024-08-15,Churned,Yes
2690bb3e-fb48-4897-a47e-93e45cbdb3b1,6977,2,2024-05-05,,Active,Yes
0ec7b71d-e79d-4cb3-b307-dcd08689e32f,6978,1,2024-01-15,2025-05-14,Churned,No
d4ae909c-0ceb-4aff-8434-68033b510169,6979,3,2024-09-09,,Active,No
9d47a7f6-712a-444a-ae85-6c206a2b3bd9,6980,2,2024-07-19,2025-12-22,Churned,Yes
ff2dcdfb-551f-4fb7-9056-3ffc6ba6e831,6981,3,2023-07-13,,Active,Yes
859b1543-bd59-4291-a684-706a24097f15,6982,1,2023-09-23,,Active,Yes
2ea14725-bc3e-4a0b-ac9a-2dfc246e9b87,6983,1,2025-01-01,2025-01-10,Churned,No
9cc4dd93-ce90-4bcc-8d34-32a85c49d7ed,6984,3,2025-02-26,,Active,No
6ec9ddbc-2c47-454d-9193-8f3e42ccc9d3,6985,3,2023-08-28,,Active,Yes
e9efd144-f4fd-4a7a-b7aa-02790ba5a92f,6986,2,2024-07-21,,Active,Yes
4a746d9e-7077-4836-98bc-e5ea8ccc6eb2,6987,3,2025-09-09,,Active,Yes
f4292bb2-1a24-4daa-834b-695a1c5d190e,6988,1,2023-12-09,,Active,No
3e59f566-b788-412b-bd54-8cbdde41d199,6989,2,2023-10-19,,Active,Yes
feaaa3dd-fcaf-496c-8500-64462e631fa1,6990,2,2023-09-09,,Active,No
f869f57a-9d2f-4cef-953e-5f2d50740e80,6991,1,2024-06-12,,Active,No
65821743-a5d0-45e0-8d76-46b6a2b51811,6992,2,2024-01-19,,Active,Yes
8f3cfd63-3109-4cc0-b899-45d3c47a6513,6993,1,2023-06-10,2023-11-01,Churned,Yes
7f629607-e9a9-4716-8d90-56fc1a434948,6994,1,2023-06-05,,Active,Yes
ab02aa18-f162-4832-bfea-8a178ef5f94e,6995,2,2025-09-01,2025-12-13,Churned,Yes
d864523a-d0af-4c51-b705-a973a2d2b114,6996,2,2024-08-13,,Active,Yes
33fd7698-1fe6-4e41-9211-66de720b41f0,6997,1,2023-03-22,,Active,Yes
6659c235-4507-4aaa-83cb-416ef7a0ab7a,6998,2,2023-05-08,,Active,No
375a0f19-deda-4730-ba49-0114fe25b7c4,6999,2,2023-07-20,,Active,No
32a78819-9121-44d1-b96b-de97f6c4233a,7000,2,2026-01-26,2026-02-05,Churned,Yes
0b875eb7-03af-48e3-b413-aa0f637dc7e7,7001,3,2024-05-16,,Active,Yes
17b72732-e45d-4edc-a0d2-71054357c184,7002,3,2025-05-04,,Active,Yes
72b92071-ad54-4752-829d-b1d196ad214b,7003,3,2026-01-09,,Active,Yes
eaec85d5-94d1-49e6-98aa-eca220feb128,7004,3,2025-12-24,2026-02-06,Churned,Yes
3adeb2f4-0e1a-44c5-bffd-6c03975a31cc,7005,2,2023-02-16,2023-05-13,Churned,No
8b1951b2-89e2-4066-93f6-adc0c1843d68,7006,3,2024-10-21,2025-07-01,Churned,Yes
b4dbec3f-546f-4e92-886c-e3a8d17d82ce,7007,2,2024-09-06,,Active,Yes
97a9c45b-c71e-4c26-bf3a-52e664ddbc51,7008,2,2024-03-23,,Active,Yes
d5b15e52-7bd7-4e3b-824e-1d4c28b0658b,7009,3,2024-09-10,,Active,Yes
4d7bf7b9-90f7-458e-a1ca-5406113ed33b,7010,2,2023-04-15,,Active,Yes
d65f0bfe-6e4f-4b30-ba65-81ae403e1ed9,7011,3,2025-02-02,,Active,Yes
6efec930-fa13-488d-9e4e-4cda97a870cb,7012,3,2025-06-03,,Active,No
c01b965a-726f-42e2-b069-233ea4a9ceef,7013,1,2025-01-10,,Active,Yes
0c740849-019b-4a01-adab-a6ff571aaea0,7014,2,2023-12-04,,Active,No
3a48b4f0-0599-4282-9f70-91c09a4cb864,7015,1,2025-12-13,2025-12-22,Churned,Yes
6050e497-236d-4dc6-aed4-1323730d959e,7016,3,2025-12-22,,Active,Yes
d1df809f-f376-4ded-9ab4-5fad7b8efb7f,7017,2,2025-10-21,2026-01-03,Churned,No
14c3a12b-9e9d-496d-8462-b34c99e4cc50,7018,3,2023-08-20,,Active,No
66f2d634-7210-451a-bc99-923f3d0519ad,7019,3,2024-05-03,2025-10-01,Churned,Yes
c0f39c7e-3d4a-411f-8b33-07de113b5637,7020,1,2024-09-27,,Active,No
8ae8d97e-be7d-4e61-9deb-5792adc79d63,7021,1,2025-12-09,,Active,Yes
852dc130-6b25-460b-b375-da3f063c891b,7022,2,2023-12-31,2024-04-23,Churned,No
01d85d95-c41e-4d7c-9d8d-c06be3e13a46,7023,1,2024-12-20,,Active,No
b9a35017-f000-40e3-b55d-d187dfab805b,7024,2,2024-09-01,2025-07-19,Churned,Yes
36da2db0-561e-4744-bc1f-0409c25406b0,7025,2,2023-05-04,,Active,No
c308461d-da69-4fbe-97ff-6e365964b7c3,7026,2,2023-05-17,2025-11-10,Churned,No
ac2152ae-b832-45e7-ab83-5bca758f712f,7027,3,2024-10-16,,Active,Yes
8c4c88ab-caba-4d34-9e0a-86e36d353f2f,7028,2,2023-05-17,,Active,Yes
23a41b69-a793-4cb5-85c5-343786644de5,7029,1,2025-02-12,,Active,Yes
2c70bdb4-df61-49ba-93c2-9869b9ac8244,7030,1,2023-10-28,,Active,No
03b80c35-06e5-4acd-8431-1bab912fa97a,7031,2,2023-02-20,2025-01-05,Churned,Yes
151f3aad-cad0-477d-b8fe-ae51c73f1ab2,7032,3,2023-07-17,2024-07-08,Churned,Yes
c8f38a4b-f959-45c4-93e1-a614519b762f,7033,2,2024-04-18,,Active,Yes
40fc5bc4-ba74-4864-9858-e6a7366c46c5,7034,1,2023-10-12,,Active,No
c4265b6b-fce4-439e-9c90-43085c00f10b,7035,3,2023-04-25,,Active,No
cf4acfd3-c9f6-4203-be29-1312868ebb58,7036,1,2024-07-24,,Active,Yes
ceefbffb-8576-4a87-af67-ae027befb18c,7037,1,2025-07-21,,Active,Yes
5d947b5e-a819-46c3-82f9-7038b676190e,7038,1,2025-01-15,,Active,No
0d12ef87-43ed-419e-b329-1a8ae6dd9af4,7039,1,2024-09-12,,Active,No
b072f797-1817-4c40-b4b7-e10717915b7f,7040,1,2023-06-23,2025-10-22,Churned,No
ad153d5b-1b60-48db-884a-4782a2df8f02,7041,2,2025-06-18,,Active,No
4d3eb488-4c32-4e95-b688-b649b6c92c06,7042,1,2024-10-25,2025-08-27,Churned,No
a164a5d9-b448-4313-ac8a-f4bc72cc2de6,7043,3,2025-03-28,,Active,No
a38325f8-5ac7-43cb-a13a-1d3291857337,7044,3,2023-04-20,2023-12-14,Churned,No
faddeeae-95e6-4000-822b-65f0e4553169,7045,1,2024-12-12,,Active,Yes
c2403c97-2700-4b88-b3c9-ebceaea819a2,7046,2,2023-09-13,,Active,No
1faecc7a-16c8-41d4-a168-860914ae16b0,7047,1,2024-05-31,,Active,Yes
b5ca678a-fad3-43ef-8c4f-99bd5ac7341e,7048,1,2024-11-29,,Active,Yes
b5384d0a-d0e8-4725-90f6-59120141925e,7049,1,2024-09-27,,Active,No
639bb631-7dc2-4048-90cf-c1366891bcfb,7050,3,2024-12-12,,Active,No
91fd927e-0e4f-4898-8af6-36d0fd12b557,7051,3,2025-05-28,,Active,No
382d8664-07da-4df2-ae4b-8f3bc4ec8343,7052,3,2024-11-13,,Active,Yes
1b442f16-e333-498b-9b3b-699bdea0dac9,7053,1,2025-01-02,2025-06-30,Churned,No
e3e635e0-04f5-4458-9b16-d1e7b6fffe16,7054,2,2025-01-30,,Active,Yes
cd80ab1a-1810-4a91-b26a-78d44746abaa,7055,3,2024-02-03,,Active,Yes
07987236-7f40-4729-9665-a1b96ba5fee5,7056,1,2023-04-11,,Active,Yes
2a3b6395-c829-4f9a-bd59-785bf396869b,7057,3,2025-11-18,2025-12-02,Churned,Yes
abd09a4a-1429-47b0-b349-7b0e7ae602dd,7058,3,2023-10-11,,Active,No
d920ef3e-ae22-43ef-a783-f3557807b291,7059,3,2023-11-16,2024-11-15,Churned,No
58436ea2-478c-4659-b3f6-7b9e0dae75fb,7060,2,2023-11-10,,Active,No
28ba040e-5b63-402e-aecb-8e412b6b0f35,7061,2,2024-01-07,,Active,Yes
e9077388-5130-407f-99c0-b1c5040654b4,7062,3,2025-07-22,2025-12-05,Churned,Yes
3e43b1c4-733b-4226-8e61-96cbd0b75ba0,7063,1,2025-12-27,2026-01-31,Churned,No
917082c4-78d1-439d-bea7-8b05c7a86cb0,7064,2,2025-11-29,,Active,No
3df15dd2-c1e6-4784-b659-943ae2310d9a,7065,2,2024-01-05,,Active,Yes
57dd2136-4bc5-42c5-aa9e-8c037505da28,7066,3,2024-07-30,,Active,No
9fa635ca-8f87-434f-b9d0-effa705e4799,7067,3,2025-08-23,,Active,Yes
263db722-06c1-4123-8b1a-cbf2f02eac33,7068,3,2023-04-24,,Active,Yes
eb1c49be-e8b5-4c8b-9db5-5a1657523772,7069,2,2025-07-02,,Active,No
e2b20f4a-f305-4fc2-aa70-cf135a9c6bad,7070,3,2023-03-09,,Active,No
f7dd7de0-318f-4893-b1df-9ab8c33851cf,7071,3,2025-05-30,2025-09-23,Churned,Yes
d537a66e-320b-4697-b6fa-4934e7b3f387,7072,2,2024-06-20,,Active,No
45f03967-5844-4abf-9cb4-0db9721448b5,7073,2,2023-12-26,,Active,Yes
bf9a0b4c-5901-45b8-8cb9-7f34606e30d1,7074,1,2026-02-01,,Active,No
0bd15035-32f5-4f58-ac88-a50d4960af1c,7075,1,2023-07-27,,Active,No
abb975b6-642b-4c49-8c71-bb54f3ee5524,7076,1,2025-07-07,,Active,Yes
74df2a79-82e5-4e6e-9e36-0bf8ba577516,7077,2,2024-08-09,,Active,Yes
0f222211-d754-4c53-991d-01f8a12561d1,7078,3,2025-05-25,2025-06-02,Churned,Yes
12c14054-747b-46ae-ba6d-51c9d4df982e,7079,2,2023-09-08,,Active,Yes
0c22082b-38a0-4abc-b1fd-ab4fbec6a891,7080,2,2024-01-25,2025-03-06,Churned,Yes
e09bc13c-2e10-44a3-b154-86e2dfe6f68a,7081,1,2023-06-26,,Active,No
d0a61412-a7d3-4ce0-8a67-3b5ba335aed2,7082,2,2023-09-30,,Active,No
e743221c-7771-40cf-a6ef-73730fb2b1ea,7083,2,2024-08-02,,Active,Yes
2827a846-6c00-43e6-91d8-b9fb70a49f58,7084,3,2023-08-03,,Active,Yes
c7ba3220-b2bd-46c5-9740-afab281f56c3,7085,2,2024-06-01,,Active,No
8aa8dc13-02b3-4301-99b8-6d27b7940adf,7086,1,2024-05-23,,Active,Yes
6c487d21-7916-426d-98e7-72f4a688a31b,7087,1,2024-04-18,,Active,Yes
8d4eddd9-7c1e-48a7-ac59-67162f40f0b3,7088,2,2025-10-26,,Active,No
333aba72-7862-4dc0-b958-5ec163158700,7089,3,2025-01-09,2025-09-13,Churned,Yes
7765ab8d-2611-4703-abfe-010c8c10cd08,7090,1,2024-03-16,,Active,No
8bb2d793-acb5-44c3-8673-1870bcf042bc,7091,2,2023-06-13,,Active,Yes
57785594-1bdd-4dba-94af-87e2cfc8b635,7092,3,2023-10-03,,Active,Yes
d146f1c6-2ea1-4bc9-9fda-5094295ba84b,7093,3,2025-12-13,,Active,No
510366af-66c7-4c71-b3f3-85a3f4eeb501,7094,2,2024-10-12,,Active,No
d2679de3-2d51-4c47-959c-e58b717305db,7095,2,2024-04-22,,Active,No
39d4f08f-82aa-408a-97e5-1ca14a294a13,7096,2,2024-05-01,,Active,Yes
c176f0cb-1723-444a-a2b1-6859e38a16ca,7097,1,2024-03-12,,Active,No
981447d7-0c33-4953-ad6d-6959ecee1e23,7098,2,2025-11-06,2025-11-13,Churned,Yes
9109e7ff-d48c-41c5-a4d1-c0134e531bc1,7099,2,2025-06-05,,Active,Yes
433700a4-aba4-4fc6-b50c-38664e96cdda,7100,3,2023-12-16,,Active,No
9a4f55bc-a9b3-42c9-afa3-4745364dbdf1,7101,1,2023-04-17,2024-10-05,Churned,No
7086644e-8555-4d36-acb8-b4469bd8bcd4,7102,2,2025-08-09,,Active,Yes
455a3a6b-d27c-4ed3-9c28-459c178df440,7103,3,2025-04-24,,Active,No
b2a05c03-ae1f-44d6-a370-38fccb54909d,7104,2,2023-10-28,,Active,No
e298969f-70c3-4905-b433-983e183db85b,7105,1,2024-08-20,,Active,No
39b2743c-c815-4cd9-93d3-8bb9d534638f,7106,3,2025-04-23,,Active,No
467fbf77-2d3b-404c-93a3-b538261349cc,7107,2,2024-12-28,2025-05-25,Churned,Yes
9f72d320-f31a-4a77-8c73-a88191e6db1a,7108,3,2024-02-09,2025-08-12,Churned,No
e31785da-0fe6-41cd-87d3-995e493dfca8,7109,2,2024-09-25,2025-06-27,Churned,No
d596fd48-a886-4e9c-8dc2-9907fb0a8129,7110,3,2024-09-24,2025-02-28,Churned,Yes
00666db3-03b3-4271-b7ac-6420192edfbd,7111,3,2023-11-16,,Active,Yes
b286a6c7-98ae-4e11-b173-9fe001207f69,7112,1,2024-09-25,2025-08-23,Churned,Yes
bbb3d95e-7f24-412b-9292-cb82630eeb1c,7113,2,2023-08-11,2026-02-02,Churned,Yes
03649786-db1b-412f-8bbb-433dde4ef1f3,7114,3,2025-04-23,2025-08-09,Churned,Yes
1a5afe29-dde6-42fe-8dec-4eb73a139e0b,7115,1,2024-01-11,2025-09-14,Churned,No
081ec10d-6c79-428c-adec-4b78272d4b84,7116,3,2025-11-23,2026-02-01,Churned,No
4e2e6937-683f-4b0a-83ea-39f229fb6a36,7117,3,2023-04-20,,Active,No
01a95cc8-8285-4d18-925a-13fc6a5f3747,7118,2,2024-08-22,,Active,No
4f5a2643-6591-403e-bff3-dec168f40db0,7119,2,2024-04-06,,Active,No
c19e8f85-7e46-48cc-8898-1813a8449140,7120,2,2025-06-18,,Active,Yes
dcbdc7af-5b00-4075-b97e-e7bcdf56900c,7121,1,2024-08-26,,Active,No
28a91553-07f0-4e41-96de-91f011c776f1,7122,1,2023-12-17,,Active,Yes
a859508a-fea2-4ca4-8f37-3f72b939fc44,7123,2,2025-03-31,2025-12-29,Churned,Yes
551c4971-eef3-4ecd-98c2-2e2ee5e81ad0,7124,3,2023-03-04,,Active,Yes
a412aee0-52ee-4be6-9abc-3ff380b802e0,7125,3,2025-01-24,2025-03-21,Churned,Yes
9a66eca3-be5c-4093-ba3a-fa71c5320a5b,7126,1,2024-02-27,,Active,Yes
24e553fe-47ba-4b4f-ae1b-230557906271,7127,2,2024-03-27,2025-10-14,Churned,Yes
cff9cae0-c8fa-4cba-8459-12d5c7375a61,7128,1,2025-01-09,2025-08-29,Churned,Yes
12957091-7b94-41f0-bf9f-6a423110d389,7129,2,2023-10-03,,Active,Yes
733e3a8c-1253-4b14-a66a-e4b548bee754,7130,2,2023-04-15,,Active,No
08ddb85f-176d-454f-9f50-50bc3f7c7446,7131,3,2024-12-17,2025-11-03,Churned,Yes
d18a35ea-0c28-4386-ae30-bda908383e6f,7132,1,2024-08-12,,Active,No
d5d6a41c-55d3-42a5-bfa0-416ee6b3b999,7133,2,2023-08-05,2025-09-20,Churned,Yes
3d65ff49-145c-4838-a6f1-528fb073a914,7134,3,2024-12-21,,Active,No
9ffe258c-a907-4674-af48-72eeea526a42,7135,2,2025-04-04,,Active,Yes
2d4127ff-1262-46ff-ac20-6f74e3db2cfa,7136,1,2026-01-21,2026-01-26,Churned,No
5fac711f-ac29-4d3e-8c8f-d21740d34987,7137,3,2025-04-06,,Active,No
a99c2478-a2a5-45fe-b0f4-603c4e4ef442,7138,3,2023-10-21,,Active,Yes
b08fd7e4-61e4-49f5-87a2-e9d8377651b7,7139,3,2023-08-01,2025-09-09,Churned,Yes
da0ec641-7a29-45bc-82ab-146e725c18f1,7140,1,2024-01-02,2024-10-14,Churned,No
e3ba2c9b-94dd-44f6-872a-b2a0e3ddb758,7141,1,2023-11-29,,Active,Yes
cc2d3669-7485-4294-82d5-b46881a4fda2,7142,3,2024-08-14,,Active,Yes
4a53991c-6115-48db-9510-ffbc66c8c603,7143,3,2024-02-24,,Active,No
a27244df-716b-4af6-882f-5c6cf9fdbe3f,7144,2,2025-08-24,2026-01-09,Churned,Yes
c0e591c3-6f77-4a22-a72b-d0854ed656ec,7145,2,2025-04-12,,Active,No
9aeaca8f-732b-414f-9029-82c9facf1243,7146,1,2024-07-01,2025-01-09,Churned,No
7cdba49f-3feb-455f-9007-e6740db7e2c9,7147,3,2026-01-02,,Active,Yes
6d2d1e24-505f-4b62-bd37-8f3dd879e75f,7148,2,2025-05-16,2025-10-24,Churned,Yes
e1e00a38-5017-46b8-9937-6e2264249b7c,7149,1,2025-03-21,,Active,No
be7a8c69-b663-4def-880c-b795638ab07a,7150,3,2023-06-26,,Active,No
b826751a-ad7c-424a-b57a-92b0356b5204,7151,2,2023-11-29,,Active,No
137e207c-c9a2-4473-a047-b19ae4c0839c,7152,2,2024-10-22,,Active,No
7278f071-0137-42cc-af36-02da29f26351,7153,2,2024-07-08,,Active,No
b81ce542-a7dc-41ab-9c5e-08b5fdaf9238,7154,1,2024-07-30,,Active,Yes
2d05a9d6-2770-4eae-b979-000efd36fa70,7155,1,2024-03-09,,Active,No
ee305f48-ca0b-4b58-a05b-9bc179d5221a,7156,1,2025-04-05,,Active,No
9c76ed0f-f225-48d5-aaf5-17a32166fe86,7157,2,2024-10-24,,Active,Yes
52d31db4-0953-4dc3-93bc-d7fa9d56c620,7158,3,2024-01-04,,Active,No
44cc4f9e-49bd-4e1f-8e7b-97ab71a84275,7159,2,2025-12-20,2026-02-02,Churned,No
9575150b-d21c-484a-adaf-8b4841684a00,7160,3,2023-12-23,,Active,No
57f02aa3-b32e-41ae-9f1a-eea84ed1e3a9,7161,2,2024-07-29,,Active,No
c1371165-0afb-4f54-9840-c3f9a1bb2b8d,7162,3,2023-11-01,,Active,Yes
0155f861-a4a1-4b3a-89d5-18408492f3f1,7163,1,2025-10-03,2026-01-29,Churned,Yes
621517f2-a6a2-4ba1-8cd6-35a2d7e93148,7164,3,2024-05-29,,Active,Yes
42e47dbc-cbd0-4494-b0a6-5175b04f6312,7165,2,2025-03-17,,Active,No
7c152c1a-c187-4dad-a929-fdfb59fd4820,7166,3,2024-06-19,2025-01-11,Churned,Yes
63f24b7c-23a3-45ea-9456-5f5f46aa9d1f,7167,2,2025-01-06,,Active,No
05fd4b99-9ef9-486b-bae3-f62cdad13da9,7168,1,2025-06-15,,Active,No
06292777-2027-4cae-8d6f-109ba505fe2e,7169,1,2025-03-18,2025-11-06,Churned,Yes
4cd734a2-eb3d-4527-96f9-50630e643ca5,7170,2,2023-06-12,,Active,Yes
122d12f4-360c-4d0f-a70e-daabdeb88255,7171,3,2023-04-30,,Active,Yes
ebebe52e-6e3a-47e2-a2c0-054369221aaa,7172,1,2025-10-13,,Active,Yes
4ef07941-8a3e-4b91-940e-bf4836a839f0,7173,3,2024-01-16,,Active,No
b1aa843b-234d-4ebc-9f95-2ceb1fd4aa51,7174,3,2025-08-07,,Active,No
565ca98d-95e6-4084-bfbc-81ee468b3d7d,7175,3,2023-05-20,,Active,Yes
a49bf8e8-c66c-43a7-b079-3364aa50d86b,7176,3,2024-11-25,,Active,No
9c06df9d-d720-4af8-a8ff-e2004cb866fc,7177,2,2024-10-06,2025-10-28,Churned,Yes
028228d2-e391-44e0-94f2-afe0adbc0ed4,7178,2,2024-05-30,,Active,Yes
c23742c7-1bc3-40d1-a578-20f1ebbd102e,7179,3,2024-05-09,,Active,Yes
b063d38f-935c-45b9-84b9-c7f4449ad066,7180,3,2025-12-05,,Active,No
e0eb8998-cc3b-456f-b985-54c3c74effb0,7181,3,2025-04-16,2025-06-21,Churned,Yes
afcdf7e3-56a9-46dd-be37-eecbb88510bb,7182,2,2023-07-17,,Active,Yes
fe8728dc-df76-46fe-8c99-b0c2bac9094b,7183,1,2023-09-12,,Active,No
914db1f0-7e9f-4017-8bc8-28a4d82b775e,7184,1,2023-02-15,,Active,Yes
2da3cd17-de6d-4771-971e-8824eb88efb1,7185,1,2026-01-14,,Active,No
c8b600c1-52f1-47db-8afb-be69b653be3f,7186,2,2024-03-21,2025-08-25,Churned,Yes
286b8912-f377-4998-b890-6bac20ff23b0,7187,1,2024-01-02,,Active,Yes
95a5c6c8-0303-4f27-a073-2a2d9d5ca974,7188,3,2023-04-03,,Active,Yes
992f9c75-fec2-4116-ba34-756cecdb97a3,7189,3,2024-02-29,,Active,Yes
d28ccb52-e3fd-45d8-b361-1b043114281e,7190,3,2024-07-13,2025-04-22,Churned,No
75d8fb01-081b-465f-84f0-ff4ede502f17,7191,2,2023-05-24,,Active,Yes
ee66a93a-65a0-482f-be24-768f8676eaab,7192,1,2024-06-12,2026-01-23,Churned,Yes
0005a846-41cf-42f9-8fe0-2e5c5a2d940b,7193,3,2023-08-08,2024-08-23,Churned,Yes
9883b2fc-461e-4223-bbdd-b79bf441266d,7194,3,2025-09-08,,Active,No
4ac9df10-8491-47ae-8640-63e49f51d2f0,7195,2,2023-04-09,,Active,Yes
f27d6758-9929-4bb7-aaaf-903e5e1c134e,7196,3,2025-04-16,,Active,Yes
fabd07c4-ed67-4f3c-8d38-4fadb330925b,7197,2,2024-01-07,2025-04-13,Churned,Yes
994b7365-8ca1-4387-9984-d8d2208e1d5c,7198,2,2024-01-21,,Active,Yes
957cb008-6854-4427-b194-95696e02e3e7,7199,1,2025-02-11,,Active,No
c1e9080b-bb6c-42a1-b174-569e50f13a40,7200,1,2025-08-30,,Active,Yes
721d700d-0634-4646-aff3-dea471ee3a5c,7201,1,2023-02-28,2023-12-31,Churned,No
83e2bce4-92ac-410b-bfc8-04ac4185ed98,7202,2,2023-07-25,,Active,No
62b2f1a0-a307-461a-b3e4-abe70201ffe7,7203,3,2025-08-24,2025-12-06,Churned,Yes
b9540ba1-9b3f-470d-b5ef-bcc03dd5a3b8,7204,3,2023-08-24,,Active,No
62b45712-8a61-49fa-8115-e95ff0af2717,7205,2,2025-03-17,,Active,No
33cce24f-e544-45b3-8922-522631c813f4,7206,3,2025-05-13,2026-01-17,Churned,No
6ef3414c-993b-4b7d-b351-223ee76d3515,7207,3,2024-06-03,,Active,No
451a0b88-03a8-4a12-bda1-4726ac244334,7208,2,2025-09-01,,Active,Yes
17dbd620-840e-4bad-8c5b-9de2350eeee7,7209,3,2023-10-30,,Active,Yes
e9388b03-766a-4cf3-9033-dc41fdc83e83,7210,2,2025-11-15,,Active,Yes
2d0102ed-3642-4202-a559-9ae9d7076160,7211,1,2024-12-15,,Active,No
960476a2-ddc6-4572-b97a-73a5729279db,7212,1,2024-04-02,2025-04-24,Churned,Yes
43fbd61f-c913-4b72-81e8-f231f169e5e4,7213,1,2024-10-14,,Active,No
e1ee9d80-b570-4e8f-814e-da384c87fed7,7214,3,2024-03-08,2025-11-19,Churned,Yes
f7bc1daf-d841-45f2-b874-3dd137a20dee,7215,3,2023-10-12,2025-08-01,Churned,Yes
08afeb6f-f0f7-4afc-86b3-be0aa364ae36,7216,2,2024-12-03,,Active,Yes
81ed947d-9dbb-412e-adef-3d04cf292b26,7217,3,2023-03-20,,Active,No
9fd61411-36de-4e0c-8c4f-b346d8938931,7218,1,2023-06-09,,Active,Yes
b9e993fd-b09c-4ab8-8c9c-1ea7d7c0d89f,7219,3,2024-12-12,,Active,No
69a8ab7c-ea67-40d3-b3e7-adf1a7359761,7220,2,2023-11-06,,Active,Yes
61247574-177d-4e36-b245-eb8ca45108a9,7221,1,2024-01-03,2024-06-03,Churned,Yes
ef392c72-6836-4e80-af48-96f08dd1e522,7222,1,2024-02-22,2024-08-30,Churned,Yes
86b9c9a5-bcb7-4fe3-aafe-b4a21cd4c722,7223,2,2023-10-28,,Active,No
65d95975-b163-4b13-9f36-43630130c541,7224,3,2024-08-17,,Active,No
0d99b426-568e-45c8-9ac4-db560fef4b1c,7225,3,2023-12-17,,Active,Yes
2e99d8d2-c253-4573-9174-4a9e2d5b3a21,7226,1,2024-10-11,,Active,Yes
11a4e56d-5a89-4809-a9d5-ff93722cc994,7227,2,2024-10-21,,Active,Yes
ed77c9fc-1dab-4bec-a2ae-ff4d3a388b35,7228,1,2024-07-26,2025-12-28,Churned,No
7e8de1fa-3503-448a-a73a-fab9e9e8b3eb,7229,1,2023-10-27,,Active,Yes
ae4296fa-9f27-4773-a1b5-936e1864d96e,7230,1,2024-04-28,,Active,No
439ee99d-0e28-4db6-a4e3-bfca6688355a,7231,3,2023-04-07,,Active,No
e7e5fac8-60e9-43a5-87dc-46faa6f13918,7232,1,2023-02-23,2025-10-23,Churned,Yes
ef28dd0f-1107-4174-84a6-44c6c5259630,7233,2,2023-10-16,,Active,No
17504c53-d543-4675-8cfb-ce2ac1e32d56,7234,3,2023-12-05,2026-01-17,Churned,Yes
788e90cb-272c-4a51-9775-921f35999676,7235,3,2025-05-09,,Active,Yes
38a3243b-216f-41d6-839c-910822e5bc59,7236,3,2025-03-18,,Active,Yes
85014fa0-245e-4ac0-aacc-fd207ffcec8a,7237,3,2023-03-26,,Active,No
aa299345-7b10-4ffb-80fc-e810de4fe0c0,7238,3,2023-11-16,,Active,No
deda0cd7-b272-402f-890a-8d3f8eea6584,7239,2,2025-08-11,2026-01-24,Churned,No
c9f7e551-b835-44b1-b937-d53626ff1953,7240,1,2025-11-03,,Active,No
e57324c1-48fe-47d5-ad97-8871236c3268,7241,1,2025-12-12,,Active,Yes
78062b01-62a0-4bdf-991a-37d94f6e54a2,7242,1,2025-01-04,2025-02-26,Churned,Yes
4f3b0cc9-b8e2-42b1-9cf5-61271d72330d,7243,1,2024-05-28,,Active,Yes
