PaymentID,CustomerID,Amount,PaymentDate,PaymentMethod,PaymentStatus,LatePaymentFlag
22538,7921,699,2025-01-26,NetBanking,Success,0
22539,4266,699,2025-02-03,Wallet,Success,0
22540,4154,699,2025-03-29,Wallet,Success,0
22541,7617,699,2024-05-07,NetBanking,Success,0
22542,6700,199,2024-11-14,UPI,Success,0
22543,6193,699,2025-06-19,UPI,Success,1
22544,5748,199,2025-09-02,UPI,Success,0
22545,6708,399,2024-07-23,Card,Success,0
22546,5216,699,2025-06-19,UPI,Success,0
22547,2364,399,2024-11-11,UPI,Success,0
22548,2092,399,2024-02-26,Card,Success,0
22549,5877,399,2024-09-03,Wallet,Success,0
22550,152,199,2025-05-17,NetBanking,Failed,0
22551,1070,199,2024-05-03,NetBanking,Success,0
22552,1636,399,2024-10-24,UPI,Failed,0
22553,1331,199,2025-12-26,NetBanking,Success,0
22554,8029,199,2024-06-03,UPI,Success,1
22555,5513,199,2025-07-28,Card,Failed,0
22556,1687,399,2025-01-03,NetBanking,Success,0
22557,6061,699,2024-12-28,UPI,Success,0
22558,5815,199,2025-12-18,NetBanking,Success,0
22559,3793,199,2025-07-08,NetBanking,Success,0
22560,6933,399,2024-11-28,Card,Success,0
22561,4163,199,2024-02-26,NetBanking,Success,1
22562,553,699,2025-11-04,Wallet,Success,0
22563,2640,199,2024-10-21,Wallet,Failed,0
22564,5870,699,2024-07-10,Wallet,Success,0
22565,7719,699,2024-03-18,UPI,Success,1
22566,2774,199,2025-06-12,Card,Failed,0
22567,7645,699,2024-06-26,Card,Success,1
22568,4659,199,2026-01-25,Wallet,Success,1
22569,1717,399,2025-08-29,UPI,Failed,0
22570,2961,199,2024-10-19,Wallet,Failed,1
22571,6956,199,2024-12-22,Wallet,Success,0
22572,5011,699,2025-02-17,NetBanking,Success,1
22573,5385,199,2025-01-19,Wallet,Success,0
22574,737,699,2025-03-15,Card,Success,0
22575,5960,399,2025-09-01,Wallet,Success,0
22576,5608,399,2025-07-27,Card,Success,1
22577,8043,399,2024-04-16,UPI,Success,0
22578,9695,199,2025-10-15,NetBanking,Success,0
22579,1203,199,2025-01-29,UPI,Success,1
22580,5430,399,2024-11-13,NetBanking,Success,0
22581,2723,399,2025-06-12,Card,Failed,0
22582,9325,399,2025-12-13,UPI,Success,0
22583,1359,399,2024-11-03,UPI,Failed,0
22584,1379,699,2025-08-05,NetBanking,Success,0
22585,9444,199,2024-12-16,NetBanking,Success,0
22586,9750,699,2025-11-18,UPI,Success,1
22587,6130,699,2026-01-26,Wallet,Success,0
22588,6994,399,2024-10-08,UPI,Success,0
22589,460,399,2024-09-14,NetBanking,Success,0
22590,3473,399,2025-01-29,Card,Success,1
22591,3008,399,2024-12-23,NetBanking,Success,0
22592,3220,399,2025-01-23,Card,Success,1
22593,8287,199,2024-07-21,NetBanking,Success,0
22594,5764,399,2024-10-29,UPI,Success,0
22595,4638,199,2025-09-15,Wallet,Success,1
22596,3914,399,2024-05-15,NetBanking,Success,0
22597,3542,399,2024-07-25,Wallet,Success,0
22598,9521,399,2025-10-31,NetBanking,Success,0
22599,5037,699,2024-06-16,Card,Success,0
22600,3512,199,2025-05-31,Wallet,Success,0
22601,9174,199,2025-03-31,Card,Success,0
22602,1995,699,2024-07-18,Wallet,Success,1
22603,1919,399,2025-10-02,Wallet,Failed,0
22604,7305,399,2024-07-18,NetBanking,Success,0
22605,1104,399,2024-02-19,UPI,Success,0
22606,6570,699,2025-07-26,UPI,Success,0
22607,9062,699,2024-06-27,Wallet,Success,0
22608,4068,199,2024-07-24,Wallet,Success,1
22609,5609,399,2025-07-12,NetBanking,Success,1
22610,3033,699,2025-02-09,NetBanking,Success,0
22611,7790,199,2024-12-25,UPI,Success,0
22612,1828,699,2025-12-19,Wallet,Success,1
22613,3510,199,2024-06-11,NetBanking,Success,1
22614,1633,399,2025-10-03,Wallet,Success,0
22615,7032,399,2025-07-26,Card,Success,0
22616,5219,199,2025-02-15,UPI,Success,0
22617,1397,199,2026-01-31,UPI,Success,0
22618,5048,399,2024-11-24,UPI,Success,0
22619,3243,399,2025-11-11,UPI,Success,0
22620,8520,399,2024-09-16,Card,Success,1
22621,7026,699,2025-06-30,NetBanking,Success,0
22622,8450,399,2024-02-11,UPI,Success,0
22623,3992,699,2024-09-17,Card,Success,0
22624,3660,399,2024-12-20,Card,Success,1
22625,9167,199,2024-03-06,UPI,Success,0
22626,2239,199,2024-04-30,NetBanking,Success,1
22627,6075,699,2025-08-24,Wallet,Success,1
22628,8006,199,2025-06-24,UPI,Success,0
22629,4393,199,2024-07-25,Wallet,Success,0
22630,2006,399,2024-02-23,UPI,Success,0
22631,1843,399,2024-10-05,Wallet,Success,0
22632,6742,399,2025-03-31,UPI,Success,0
22633,8950,199,2024-07-09,Card,Success,1
22634,729,199,2025-05-21,UPI,Success,0
22635,7155,399,2024-10-13,UPI,Success,0
22636,4345,399,2025-09-22,Wallet,Success,0
22637,3346,399,2026-01-15,Card,Success,0
22638,3563,199,2025-09-12,NetBanking,Success,0
22639,6631,199,2024-03-10,NetBanking,Failed,0
22640,8008,699,2024-08-10,Wallet,Success,0
22641,6907,699,2025-02-16,NetBanking,Success,0
22642,7418,699,2026-01-24,Wallet,Success,0
22643,6552,699,2024-06-11,Card,Success,0
22644,2576,699,2024-11-09,UPI,Failed,0
22645,4428,699,2025-07-22,NetBanking,Success,0
22646,7309,399,2025-03-23,Wallet,Success,0
22647,5998,699,2025-02-18,UPI,Success,0
22648,8662,199,2025-07-17,NetBanking,Success,1
22649,5208,199,2024-05-23,UPI,Success,0
22650,2846,399,2025-10-16,Card,Success,0
22651,127,699,2024-05-04,UPI,Success,0
22652,36,399,2025-05-22,NetBanking,Success,1
22653,3305,399,2024-09-07,NetBanking,Success,1
22654,5635,399,2025-12-17,UPI,Success,0
22655,5066,699,2024-04-13,Wallet,Success,0
22656,9751,199,2025-04-26,Card,Success,0
22657,1739,399,2025-06-30,Card,Failed,0
22658,2285,699,2024-08-12,Wallet,Success,0
22659,1704,699,2025-10-14,UPI,Success,0
22660,7173,699,2025-11-18,Wallet,Success,0
22661,2568,699,2025-06-30,UPI,Success,0
22662,5386,699,2024-12-08,UPI,Success,0
22663,1007,199,2025-02-16,UPI,Success,0
22664,4855,199,2025-01-22,Card,Failed,0
22665,5764,699,2025-10-24,UPI,Success,0
22666,7320,399,2025-11-05,Wallet,Success,0
22667,8084,699,2024-04-15,Wallet,Success,0
22668,1388,399,2024-06-25,NetBanking,Success,0
22669,4599,199,2025-11-26,UPI,Success,0
22670,8266,199,2025-03-24,Card,Success,0
22671,9514,199,2024-11-13,UPI,Success,0
22672,467,399,2024-09-24,NetBanking,Success,0
22673,6588,699,2024-09-29,Wallet,Success,0
22674,9310,699,2024-06-28,Wallet,Failed,0
22675,2158,699,2025-04-03,UPI,Success,0
22676,7560,699,2024-06-13,Card,Success,0
22677,9077,199,2024-02-15,UPI,Success,0
22678,8342,699,2025-04-30,Wallet,Success,0
22679,3848,699,2025-07-31,UPI,Success,0
22680,2264,399,2025-11-28,UPI,Success,0
22681,72,399,2024-02-15,Wallet,Success,0
22682,664,399,2024-09-22,Card,Failed,0
22683,600,699,2025-11-12,Wallet,Success,0
22684,1229,199,2025-10-06,UPI,Success,0
22685,9330,199,2025-06-24,Wallet,Success,0
22686,1051,199,2025-11-22,UPI,Success,0
22687,1663,699,2025-10-15,NetBanking,Success,0
22688,2365,699,2025-04-09,UPI,Success,0
22689,402,699,2024-03-06,NetBanking,Success,0
22690,6805,199,2025-03-21,UPI,Success,1
22691,1848,399,2025-02-27,NetBanking,Success,0
22692,5021,699,2024-03-20,NetBanking,Success,0
22693,1302,199,2024-12-28,UPI,Success,0
22694,2996,199,2024-05-28,Card,Success,0
22695,5934,199,2024-08-04,Wallet,Success,0
22696,8300,399,2024-06-03,UPI,Success,0
22697,2648,699,2025-06-16,Card,Success,0
22698,5702,399,2026-01-17,Wallet,Failed,0
22699,9004,199,2024-04-10,UPI,Success,0
22700,9532,199,2024-10-09,UPI,Failed,0
22701,2782,399,2024-06-28,Wallet,Success,0
22702,7812,399,2025-11-23,NetBanking,Success,0
22703,9318,699,2025-04-02,UPI,Success,0
22704,7480,699,2026-01-14,UPI,Success,1
22705,5500,399,2025-05-31,Wallet,Success,0
22706,4934,699,2025-12-16,NetBanking,Success,0
22707,1953,199,2025-10-23,UPI,Success,0
22708,4923,699,2024-06-09,Card,Failed,1
22709,7679,399,2024-04-19,UPI,Success,0
22710,7290,699,2024-10-02,Card,Success,0
22711,585,199,2025-09-27,NetBanking,Success,1
22712,6830,199,2025-05-07,NetBanking,Success,0
22713,1885,699,2024-06-01,Card,Success,1
22714,4057,199,2025-01-16,Card,Failed,0
22715,4280,699,2024-12-22,NetBanking,Success,0
22716,3233,699,2024-10-17,Wallet,Success,0
22717,680,399,2024-11-03,Card,Success,0
22718,8005,199,2024-12-20,NetBanking,Success,0
22719,3548,399,2025-08-30,Wallet,Success,0
22720,4557,699,2024-05-30,Wallet,Success,0
22721,9268,399,2025-09-23,Card,Success,0
22722,3141,399,2024-06-04,UPI,Success,0
22723,2001,199,2024-06-27,Wallet,Success,1
22724,1709,699,2024-08-28,Wallet,Success,1
22725,9723,399,2025-02-27,UPI,Success,0
22726,2091,399,2024-04-01,Card,Success,1
22727,5952,199,2025-04-23,UPI,Success,0
22728,68,199,2024-12-30,UPI,Success,0
22729,1304,399,2025-01-17,UPI,Success,0
22730,7397,199,2024-08-10,NetBanking,Success,0
22731,6347,199,2025-06-10,Card,Failed,0
22732,2316,199,2024-12-29,Card,Success,0
22733,9090,199,2025-10-14,Card,Success,0
22734,5660,399,2025-09-15,UPI,Success,0
22735,7617,699,2025-10-29,NetBanking,Success,0
22736,1640,699,2025-12-04,NetBanking,Failed,0
22737,1064,699,2025-06-24,Wallet,Failed,0
22738,1287,399,2024-11-18,Wallet,Success,0
22739,164,399,2025-09-11,NetBanking,Success,0
22740,731,699,2025-01-13,Card,Success,0
22741,2952,399,2024-05-18,Wallet,Success,0
22742,9344,399,2025-12-28,UPI,Success,0
22743,1725,699,2025-08-26,Card,Success,1
22744,239,199,2024-05-23,UPI,Success,0
22745,8337,199,2025-07-17,NetBanking,Success,0
22746,4944,199,2025-06-06,Card,Success,0
22747,7702,699,2025-07-01,NetBanking,Success,0
22748,8969,199,2024-09-29,Wallet,Success,0
22749,9516,199,2026-02-09,UPI,Success,0
22750,1687,699,2024-02-12,UPI,Success,0
22751,3509,399,2025-09-08,UPI,Success,0
22752,94,699,2025-08-26,NetBanking,Success,0
22753,4322,399,2024-06-14,Card,Success,0
22754,8085,399,2024-08-05,NetBanking,Success,0
22755,4618,199,2025-08-13,NetBanking,Success,0
22756,4791,399,2025-10-09,UPI,Success,0
22757,6913,699,2025-04-28,Card,Success,0
22758,3219,199,2024-06-07,Wallet,Success,0
22759,3582,199,2025-10-15,UPI,Success,0
22760,373,699,2025-01-24,Card,Success,0
22761,152,699,2025-04-17,NetBanking,Failed,1
22762,375,699,2024-12-23,Wallet,Success,0
22763,8729,699,2025-03-18,UPI,Success,0
22764,111,399,2024-03-12,Wallet,Success,1
22765,6688,699,2025-06-04,NetBanking,Success,1
22766,2317,399,2025-06-24,UPI,Success,0
22767,7727,199,2025-08-28,NetBanking,Success,0
22768,3335,399,2025-03-11,Wallet,Success,0
22769,2286,699,2025-05-06,Card,Success,0
22770,9962,399,2024-05-26,Card,Success,0
22771,1617,699,2024-07-01,Wallet,Success,0
22772,7882,699,2025-06-12,Card,Success,0
22773,1854,199,2024-02-15,UPI,Success,0
22774,7766,199,2024-02-13,Wallet,Success,1
22775,6750,699,2024-03-11,Card,Failed,0
22776,3708,399,2025-04-30,NetBanking,Success,0
22777,9354,199,2025-06-27,Card,Success,0
22778,8378,399,2024-07-08,NetBanking,Success,0
22779,7485,399,2025-10-19,Card,Success,0
22780,4999,699,2024-04-04,Wallet,Failed,0
22781,4828,699,2024-04-14,UPI,Success,0
22782,6352,199,2024-10-26,UPI,Success,0
22783,4464,199,2025-07-04,UPI,Success,0
22784,723,699,2026-01-25,Card,Success,0
22785,1059,399,2024-10-11,Wallet,Success,0
22786,1653,399,2024-05-22,Card,Success,1
22787,6031,399,2024-12-26,Card,Success,0
22788,9337,699,2024-05-21,Card,Success,1
22789,3386,399,2024-11-17,UPI,Success,1
22790,8425,399,2025-10-12,NetBanking,Success,0
22791,3313,199,2025-05-23,UPI,Success,0
22792,2921,399,2024-06-04,Wallet,Success,0
22793,7251,699,2025-11-19,Wallet,Success,0
22794,6288,399,2025-08-10,Card,Success,1
22795,2106,199,2024-10-18,Wallet,Failed,0
22796,2477,699,2025-06-10,UPI,Success,0
22797,9459,199,2024-05-14,Wallet,Success,1
22798,4267,199,2026-01-20,Card,Success,0
22799,9992,699,2025-05-02,Wallet,Success,0
22800,9383,699,2024-09-22,Wallet,Success,0
22801,2935,399,2024-10-07,Card,Success,0
22802,71,199,2024-06-01,UPI,Success,0
22803,9883,199,2025-01-15,UPI,Success,0
22804,9446,699,2025-06-09,UPI,Success,0
22805,3621,199,2025-12-06,Wallet,Success,0
22806,4577,199,2024-03-20,NetBanking,Success,0
22807,797,199,2025-10-06,NetBanking,Success,0
22808,332,699,2025-03-12,NetBanking,Success,0
22809,235,399,2024-04-19,Wallet,Success,0
22810,3272,399,2025-02-02,Card,Success,0
22811,7882,199,2025-03-08,Wallet,Success,0
22812,7450,699,2024-03-26,NetBanking,Success,0
22813,5801,699,2024-06-21,Card,Success,1
22814,4886,699,2026-01-09,Wallet,Success,1
22815,9296,399,2025-03-02,Card,Success,0
22816,3786,399,2025-01-16,NetBanking,Failed,0
22817,3327,699,2025-03-27,NetBanking,Success,0
22818,5738,199,2024-05-17,Wallet,Success,0
22819,6855,699,2025-09-25,UPI,Success,0
22820,6687,399,2025-05-14,Wallet,Success,1
22821,2362,699,2025-09-24,Wallet,Failed,0
22822,9670,699,2024-02-17,Card,Success,0
22823,3539,199,2025-11-02,NetBanking,Failed,0
22824,713,699,2025-09-21,NetBanking,Success,0
22825,2920,399,2025-02-11,UPI,Success,0
22826,266,699,2025-06-07,Card,Success,1
22827,8898,699,2026-01-22,Card,Success,0
22828,2253,199,2024-04-02,UPI,Success,1
22829,804,699,2025-11-10,NetBanking,Success,0
22830,1842,199,2024-11-05,UPI,Success,1
22831,6415,699,2024-11-23,UPI,Success,0
22832,6432,199,2024-04-12,NetBanking,Success,1
22833,7889,399,2024-07-09,Card,Failed,0
22834,9855,699,2024-06-08,Wallet,Success,0
22835,1497,199,2025-02-21,NetBanking,Success,1
22836,3434,699,2025-10-10,NetBanking,Success,1
22837,7169,699,2024-02-13,Wallet,Success,0
22838,9552,199,2024-09-07,Card,Success,0
22839,3081,699,2025-09-14,NetBanking,Success,1
22840,4552,199,2025-03-31,Wallet,Success,0
22841,6119,399,2025-04-18,Wallet,Failed,0
22842,4195,199,2025-02-02,Wallet,Success,0
22843,8698,699,2025-05-05,UPI,Success,0
22844,3292,699,2024-11-04,Wallet,Success,0
22845,7729,199,2024-09-18,Wallet,Success,0
22846,2513,199,2025-02-06,Wallet,Success,0
22847,3409,399,2025-03-19,Card,Success,0
22848,8262,199,2025-03-16,NetBanking,Success,0
22849,1789,199,2024-02-11,NetBanking,Success,0
22850,6298,399,2024-09-22,NetBanking,Success,0
22851,6587,199,2024-10-31,UPI,Failed,0
22852,2013,399,2025-01-16,Wallet,Success,1
22853,2617,699,2024-07-14,Card,Success,0
22854,453,399,2026-02-05,NetBanking,Success,0
22855,9617,399,2024-09-15,Card,Success,0
22856,7261,199,2024-03-28,Card,Success,0
22857,8140,199,2026-02-04,Wallet,Success,0
22858,484,199,2024-09-19,NetBanking,Success,0
22859,9296,199,2025-11-01,Wallet,Success,1
22860,4072,699,2025-06-19,Wallet,Success,0
22861,4214,399,2025-11-13,Card,Success,0
22862,5857,399,2024-04-23,Card,Success,0
22863,6129,699,2024-10-14,Wallet,Success,0
22864,2456,399,2025-07-11,UPI,Success,0
22865,1225,699,2025-02-03,Wallet,Success,0
22866,3844,399,2024-10-03,NetBanking,Success,0
22867,3713,399,2024-10-05,Wallet,Success,0
22868,2437,399,2025-01-19,NetBanking,Success,0
22869,9902,399,2024-04-05,Wallet,Success,0
22870,6240,699,2024-07-25,NetBanking,Success,0
22871,9348,699,2025-12-10,Card,Success,0
22872,3756,399,2024-05-13,UPI,Success,0
22873,5925,199,2026-01-02,NetBanking,Success,0
22874,8017,699,2026-01-14,UPI,Success,0
22875,6821,199,2024-05-03,NetBanking,Success,0
22876,9592,699,2025-06-09,Card,Success,1
22877,8456,399,2025-12-07,Card,Success,0
22878,2959,399,2025-10-12,Card,Success,0
22879,6173,199,2024-08-23,Card,Success,0
22880,9,699,2025-08-06,NetBanking,Success,0
22881,9283,199,2026-01-10,NetBanking,Success,0
22882,7791,399,2024-10-04,NetBanking,Success,0
22883,9660,199,2024-12-13,Wallet,Success,1
22884,7709,699,2025-07-26,Card,Success,0
22885,3336,199,2025-01-16,Card,Success,0
22886,5631,199,2025-05-14,NetBanking,Failed,1
22887,8031,399,2025-03-16,UPI,Success,1
22888,8216,699,2024-10-31,Wallet,Success,1
22889,6702,699,2025-05-28,UPI,Success,0
22890,328,399,2025-05-09,NetBanking,Success,1
22891,2904,199,2024-06-26,UPI,Failed,0
22892,2023,199,2026-01-05,Card,Success,0
22893,9349,399,2025-09-08,Card,Success,0
22894,1825,399,2024-04-03,Wallet,Success,0
22895,7377,699,2025-11-21,Wallet,Success,0
22896,3023,699,2024-08-31,Wallet,Success,0
22897,2905,699,2025-10-28,Wallet,Failed,1
22898,7789,399,2024-05-27,Wallet,Success,0
22899,8083,699,2024-07-08,UPI,Success,0
22900,1765,199,2024-09-20,Wallet,Success,0
22901,1758,699,2025-03-17,NetBanking,Success,0
22902,3797,399,2026-01-31,NetBanking,Success,0
22903,8303,199,2024-07-24,Card,Success,0
22904,4551,399,2024-08-27,Card,Failed,0
22905,5507,199,2024-03-05,UPI,Success,1
22906,1274,699,2024-02-16,UPI,Success,0
22907,2245,399,2025-06-03,NetBanking,Success,0
22908,7517,699,2025-07-20,Wallet,Success,0
22909,1442,199,2025-07-11,NetBanking,Success,0
22910,9823,699,2025-07-19,Card,Success,0
22911,5897,399,2025-05-02,Card,Success,0
22912,1761,399,2025-08-30,Card,Success,0
22913,7683,699,2024-02-25,Wallet,Success,0
22914,680,399,2025-11-07,NetBanking,Success,0
22915,2618,199,2025-06-29,UPI,Success,1
22916,6747,399,2025-12-17,NetBanking,Success,0
22917,2738,199,2026-01-26,UPI,Success,0
22918,791,399,2024-12-12,Card,Success,1
22919,7845,199,2024-04-16,Card,Success,1
22920,1189,199,2024-08-31,Card,Success,0
22921,7799,199,2026-01-24,UPI,Success,0
22922,2750,399,2025-05-26,NetBanking,Success,0
22923,7906,699,2025-08-29,NetBanking,Success,0
22924,493,699,2024-07-29,UPI,Success,0
22925,1821,699,2024-03-01,Card,Success,0
22926,7668,199,2024-04-29,NetBanking,Success,0
22927,681,399,2024-09-30,Wallet,Success,0
22928,43,199,2025-03-28,NetBanking,Success,0
22929,3171,199,2026-01-01,Wallet,Success,0
22930,5955,199,2026-01-09,NetBanking,Success,0
22931,252,399,2025-04-20,Card,Success,0
22932,2249,399,2024-09-28,Card,Success,0
22933,5883,399,2025-12-03,UPI,Success,1
22934,9575,199,2025-11-04,Card,Failed,0
22935,2386,199,2024-06-18,Card,Success,0
22936,1206,399,2024-10-12,UPI,Success,0
22937,3185,399,2025-11-23,Card,Success,0
22938,9128,699,2025-11-03,UPI,Success,0
22939,8963,399,2024-02-25,Wallet,Success,1
22940,4361,399,2025-05-14,UPI,Success,0
22941,9924,199,2024-05-22,UPI,Success,0
22942,2289,399,2024-07-13,NetBanking,Failed,0
22943,9978,199,2024-06-06,Wallet,Failed,0
22944,8120,399,2025-06-21,UPI,Success,0
22945,1694,199,2024-09-11,NetBanking,Success,0
22946,7469,399,2024-07-12,Card,Success,0
22947,4982,699,2024-07-18,Card,Success,0
22948,509,199,2024-02-26,Card,Success,0
22949,9925,699,2024-07-14,Card,Success,0
22950,9231,699,2024-11-11,UPI,Success,0
22951,2812,699,2024-08-01,Card,Success,0
22952,9967,399,2024-04-13,Card,Success,0
22953,816,199,2025-03-03,Wallet,Success,0
22954,1556,399,2024-03-30,Card,Success,0
22955,9307,699,2024-12-05,Card,Success,0
22956,2663,699,2025-09-07,Wallet,Success,1
22957,7595,399,2024-06-11,UPI,Success,0
22958,9560,399,2025-09-02,Card,Success,0
22959,9430,699,2024-04-09,Card,Success,0
22960,5933,699,2026-02-06,Card,Success,0
22961,1742,399,2024-07-14,UPI,Success,0
22962,8264,699,2024-03-01,NetBanking,Success,0
22963,5592,199,2025-01-11,UPI,Success,0
22964,5178,399,2024-07-01,Card,Success,0
22965,634,199,2025-09-10,NetBanking,Success,0
22966,3704,199,2025-08-04,Card,Success,0
22967,2,399,2025-06-01,Wallet,Success,0
22968,4195,199,2025-06-30,Card,Success,0
22969,4776,199,2025-02-05,Card,Success,0
22970,8496,699,2024-08-21,UPI,Success,0
22971,2716,399,2024-06-30,Wallet,Success,0
22972,2144,199,2025-09-10,Wallet,Success,0
22973,9715,399,2025-07-06,NetBanking,Success,0
22974,404,399,2025-01-16,NetBanking,Failed,0
22975,2368,199,2025-10-04,UPI,Failed,0
22976,2639,699,2025-06-01,Card,Success,0
22977,9578,399,2025-06-12,Card,Success,0
22978,2558,399,2025-07-16,NetBanking,Failed,0
22979,500,399,2026-01-03,Wallet,Success,0
22980,9373,699,2025-07-29,Card,Success,0
22981,3579,399,2025-12-22,UPI,Failed,0
22982,1947,399,2024-09-16,Card,Failed,0
22983,2198,199,2025-06-07,Card,Success,0
22984,3253,199,2025-03-23,UPI,Success,0
22985,2222,699,2025-05-17,UPI,Success,0
22986,7725,399,2025-04-02,Card,Success,1
22987,1123,699,2024-05-10,NetBanking,Success,1
22988,5602,699,2025-10-10,Card,Success,0
22989,5320,199,2025-02-06,NetBanking,Success,0
22990,1680,399,2024-03-16,UPI,Success,1
22991,2341,199,2025-09-20,UPI,Success,0
22992,6565,199,2025-07-22,NetBanking,Success,0
22993,7920,699,2025-11-23,UPI,Success,0
22994,3976,399,2025-07-24,Wallet,Failed,0
22995,9074,199,2024-07-06,Card,Success,0
22996,4949,199,2024-09-30,Card,Success,0
22997,8056,699,2025-06-02,Card,Success,0
22998,3995,399,2025-11-01,Wallet,Success,1
22999,2710,199,2024-07-09,Wallet,Success,0
23000,8475,699,2025-03-12,UPI,Success,0
23001,2110,399,2025-06-23,Card,Success,0
23002,9448,699,2026-01-25,Card,Success,0
23003,8313,399,2025-07-29,Card,Success,0
23004,6830,699,2025-05-04,NetBanking,Success,0
23005,8087,199,2025-10-25,UPI,Success,0
23006,6821,399,2025-06-16,UPI,Success,1
23007,5679,199,2025-02-01,Card,Success,0
23008,6071,199,2024-02-25,Card,Success,0
23009,785,199,2025-10-16,Card,Success,0
23010,1300,199,2024-10-23,NetBanking,Success,0
23011,904,699,2024-10-11,Card,Success,0
23012,8940,199,2025-06-30,Card,Success,0
23013,4909,699,2024-04-10,Card,Success,0
23014,5948,199,2025-01-17,UPI,Success,0
23015,77,399,2024-07-20,UPI,Success,0
23016,2687,399,2024-03-12,Card,Success,0
23017,8289,199,2024-08-22,NetBanking,Success,0
23018,5524,699,2024-07-22,Card,Success,0
23019,2613,699,2025-08-09,Card,Success,0
23020,8620,199,2024-02-29,NetBanking,Success,0
23021,8862,199,2024-03-22,Wallet,Success,0
23022,1743,699,2026-01-01,NetBanking,Success,0
23023,5884,199,2024-08-20,Card,Success,0
23024,3595,699,2025-01-20,NetBanking,Success,0
23025,2219,699,2025-05-15,Card,Failed,0
23026,8006,199,2026-01-30,NetBanking,Failed,0
23027,7983,199,2024-04-24,Wallet,Success,0
23028,7077,199,2025-05-18,Wallet,Failed,0
23029,8328,199,2024-09-03,NetBanking,Success,0
23030,6447,399,2024-03-03,Wallet,Failed,0
23031,7543,699,2024-06-30,NetBanking,Success,0
23032,8489,699,2025-10-07,UPI,Success,0
23033,4804,199,2025-02-13,UPI,Success,0
23034,9627,399,2024-07-28,Card,Failed,1
23035,3144,699,2025-02-25,UPI,Success,0
23036,5883,399,2024-07-22,Card,Success,0
23037,8632,199,2024-06-24,Wallet,Success,0
23038,2298,199,2024-09-25,UPI,Failed,0
23039,5656,199,2025-05-25,UPI,Success,1
23040,6069,699,2025-06-07,UPI,Success,0
23041,983,399,2025-03-27,UPI,Failed,0
23042,4464,699,2024-10-16,Wallet,Success,0
23043,3346,699,2024-10-23,UPI,Success,0
23044,4324,199,2025-10-04,Wallet,Success,0
23045,4534,699,2025-12-12,Wallet,Success,0
23046,7633,399,2026-02-05,UPI,Success,0
23047,6287,199,2025-08-13,UPI,Success,0
23048,7594,399,2024-05-12,NetBanking,Success,0
23049,5346,699,2025-02-25,Wallet,Success,0
23050,4248,699,2025-01-14,Wallet,Success,1
23051,4711,199,2024-06-09,UPI,Failed,0
23052,6750,399,2025-07-31,Wallet,Failed,0
23053,9498,399,2024-10-20,Wallet,Failed,0
23054,5998,399,2025-12-29,Wallet,Failed,0
23055,6682,199,2025-02-20,NetBanking,Success,0
23056,1845,199,2024-05-12,NetBanking,Failed,0
23057,1448,699,2024-09-23,UPI,Success,0
23058,9433,199,2024-06-07,NetBanking,Success,0
23059,2228,399,2024-11-30,Card,Success,0
23060,792,399,2024-09-12,NetBanking,Success,0
23061,8396,699,2025-05-14,NetBanking,Success,0
23062,8999,699,2024-05-29,NetBanking,Success,0
23063,7189,399,2024-09-26,UPI,Failed,0
23064,4027,399,2024-07-02,Wallet,Success,0
23065,6573,399,2025-07-08,Wallet,Success,0
23066,7117,199,2024-10-23,Card,Success,0
23067,2579,199,2025-03-23,UPI,Success,0
23068,5961,199,2025-03-24,Card,Success,0
23069,2456,699,2025-05-15,NetBanking,Success,0
23070,8914,399,2024-11-25,NetBanking,Success,1
23071,2461,199,2025-10-03,UPI,Failed,0
23072,1665,199,2025-03-06,NetBanking,Success,0
23073,5096,399,2025-10-04,NetBanking,Success,0
23074,7943,199,2026-01-21,Wallet,Success,0
23075,8289,399,2025-08-15,Card,Failed,1
23076,8205,699,2024-04-25,Card,Success,0
23077,9215,399,2024-02-12,Card,Failed,0
23078,4903,699,2025-02-28,Wallet,Success,0
23079,9413,199,2025-01-19,NetBanking,Success,0
23080,1686,199,2025-09-22,UPI,Success,0
23081,1857,199,2025-06-05,Wallet,Success,0
23082,4874,399,2024-02-22,UPI,Success,0
23083,2168,699,2026-01-24,UPI,Success,0
23084,9796,199,2025-09-20,NetBanking,Success,0
23085,5572,699,2026-02-06,NetBanking,Success,0
23086,8085,399,2025-01-16,Card,Success,0
23087,3008,199,2024-11-14,Wallet,Success,0
23088,6402,699,2025-08-09,Card,Success,0
23089,6385,199,2025-08-13,Wallet,Success,0
23090,7863,199,2025-05-24,Card,Success,0
23091,3324,399,2025-06-09,NetBanking,Success,0
23092,6017,199,2025-07-16,Wallet,Success,0
23093,2948,699,2025-07-15,NetBanking,Success,1
23094,3780,399,2025-01-25,Card,Success,0
23095,5066,199,2024-06-13,NetBanking,Success,0
23096,2009,199,2025-07-24,NetBanking,Success,0
23097,9447,199,2024-10-19,UPI,Success,0
23098,956,399,2025-03-16,NetBanking,Success,1
23099,3326,199,2025-06-06,NetBanking,Failed,0
23100,906,699,2024-07-01,UPI,Success,0
23101,3061,699,2025-08-25,NetBanking,Success,0
23102,3966,699,2025-09-30,Wallet,Success,1
23103,5576,699,2025-01-08,UPI,Success,0
23104,6447,699,2025-02-10,UPI,Success,1
23105,3714,199,2025-06-04,Wallet,Success,0
23106,932,699,2024-08-27,UPI,Success,0
