CustomerID,Gender,age,Region,JoinDate,CustomerSegment,TenureMonths,DeviceType,SupportTicketsCount
7014,Male,26,West,2025-12-12,Prepaid,2,Feature Phone,1
7015,Female,43,North,2021-05-16,Prepaid,57,Android,5
7016,Female,46,South,2022-02-18,Prepaid,48,Android,1
7017,Female,35,West,2024-07-10,Prepaid,19,iOS,1
7018,Male,53,North,2024-11-21,Prepaid,14,Android,1
7019,Male,24,East,2024-01-04,Prepaid,25,Feature Phone,4
7020,Male,64,West,2021-04-28,Prepaid,58,Android,3
7021,Female,23,North,2022-02-11,Prepaid,48,iOS,0
7022,Female,56,South,2022-02-03,Postpaid,48,Android,5
7023,Male,56,South,2024-02-18,Postpaid,24,Feature Phone,5
7024,Female,24,South,2021-11-09,Postpaid,51,iOS,2
7025,Male,18,South,2022-10-26,Prepaid,40,Feature Phone,0
7026,Male,56,North,2021-05-26,Prepaid,57,Feature Phone,1
7027,Female,27,East,2022-05-16,Prepaid,45,Android,0
7028,Male,36,South,2025-06-23,Prepaid,7,Feature Phone,0
7029,Female,56,West,2025-12-19,Postpaid,1,Feature Phone,0
7030,Male,35,East,2022-03-05,Postpaid,47,iOS,3
7031,Male,50,South,2024-03-31,Prepaid,22,Android,2
7032,Female,25,South,2025-04-12,Postpaid,10,Feature Phone,1
7033,Female,36,North,2024-06-04,Postpaid,20,Android,2
7034,Male,31,East,2021-05-02,Prepaid,58,Feature Phone,4
7035,Female,31,South,2025-07-04,Prepaid,7,iOS,5
7036,Male,38,North,2025-06-04,Prepaid,8,iOS,2
7037,Male,22,South,2025-03-31,Prepaid,10,iOS,1
7038,Male,28,South,2023-11-26,Prepaid,26,Feature Phone,0
7039,Male,39,East,2025-07-27,Postpaid,6,Feature Phone,4
7040,Male,59,East,2021-05-08,Prepaid,57,iOS,1
7041,Male,62,South,2023-07-27,Postpaid,30,Android,5
7042,Male,53,East,2025-05-28,Postpaid,8,Android,2
7043,Male,39,East,2021-08-26,Prepaid,54,Feature Phone,1
7044,Male,52,North,2024-07-29,Prepaid,18,Feature Phone,0
7045,Female,22,East,2023-10-08,Postpaid,28,Feature Phone,0
7046,Male,39,South,2021-11-16,Postpaid,51,iOS,0
7047,Female,30,North,2025-06-03,Postpaid,8,Android,3
7048,Male,28,West,2026-01-08,Postpaid,1,Feature Phone,2
7049,Female,58,North,2021-02-15,Prepaid,60,Feature Phone,2
7050,Female,26,North,2022-08-26,Prepaid,42,iOS,3
7051,Male,19,North,2023-01-17,Prepaid,37,iOS,2
7052,Female,55,North,2021-07-24,Prepaid,55,Android,5
7053,Female,33,South,2024-06-05,Postpaid,20,Feature Phone,1
7054,Male,44,East,2022-06-12,Postpaid,44,Android,2
7055,Male,47,West,2023-07-06,Postpaid,31,Android,5
7056,Female,65,North,2022-03-04,Postpaid,47,iOS,3
7057,Female,25,North,2022-06-10,Prepaid,44,iOS,5
7058,Female,19,North,2023-03-19,Postpaid,35,Feature Phone,1
7059,Female,54,North,2021-10-04,Prepaid,53,iOS,2
7060,Male,32,West,2022-04-08,Prepaid,46,Android,0
7061,Male,38,North,2025-05-23,Postpaid,8,Feature Phone,2
7062,Female,44,North,2021-04-21,Postpaid,58,iOS,0
7063,Female,58,South,2025-07-25,Prepaid,6,Feature Phone,0
7064,Female,20,East,2026-01-12,Prepaid,0,Android,0
7065,Male,30,South,2021-04-03,Postpaid,59,Android,1
7066,Female,27,South,2022-03-02,Postpaid,48,iOS,5
7067,Female,42,West,2023-11-04,Prepaid,27,Feature Phone,2
7068,Male,21,South,2021-10-13,Postpaid,52,Android,1
7069,Male,33,North,2025-11-29,Prepaid,2,iOS,2
7070,Female,35,West,2021-12-18,Postpaid,50,Android,1
7071,Female,59,North,2021-08-23,Prepaid,54,Android,2
7072,Male,26,South,2022-05-30,Postpaid,45,Android,0
7073,Female,45,West,2023-12-07,Postpaid,26,iOS,1
7074,Female,64,North,2024-01-21,Prepaid,25,Android,3
7075,Male,42,West,2022-12-22,Prepaid,38,Android,0
7076,Female,62,South,2022-10-24,Prepaid,40,Android,2
7077,Male,40,North,2022-03-08,Prepaid,47,iOS,0
7078,Male,27,North,2024-03-08,Prepaid,23,iOS,4
7079,Male,62,West,2024-01-21,Prepaid,25,Android,5
7080,Female,43,West,2024-01-01,Prepaid,25,Android,3
7081,Female,39,East,2025-07-30,Prepaid,6,iOS,4
7082,Female,41,North,2022-08-24,Postpaid,42,Feature Phone,0
7083,Male,24,South,2021-08-22,Postpaid,54,Feature Phone,2
7084,Female,38,South,2021-02-28,Postpaid,60,Feature Phone,1
7085,Female,43,East,2022-11-18,Prepaid,39,Feature Phone,0
7086,Male,35,South,2021-11-08,Prepaid,51,Android,3
7087,Female,61,North,2023-01-27,Postpaid,37,Android,2
7088,Male,60,West,2023-10-14,Postpaid,28,Feature Phone,4
7089,Male,22,West,2025-01-31,Postpaid,12,Android,0
7090,Female,55,South,2026-01-18,Prepaid,0,iOS,0
7091,Male,53,West,2022-08-26,Postpaid,42,Android,0
7092,Male,27,North,2024-08-30,Prepaid,17,Feature Phone,4
7093,Female,24,East,2024-04-03,Prepaid,22,Feature Phone,2
7094,Male,20,East,2024-07-27,Prepaid,18,Android,5
7095,Male,44,North,2023-02-04,Prepaid,36,iOS,5
7096,Female,52,West,2024-08-29,Postpaid,17,Feature Phone,1
7097,Female,60,North,2025-06-08,Postpaid,8,Feature Phone,5
7098,Female,38,North,2023-01-22,Postpaid,37,Android,2
7099,Female,63,North,2022-02-15,Postpaid,48,Android,3
7100,Female,32,West,2022-11-21,Postpaid,39,iOS,5
7101,Male,27,North,2024-05-14,Postpaid,21,Android,1
7102,Female,27,South,2024-12-16,Prepaid,14,Android,3
7103,Male,57,East,2026-01-07,Prepaid,1,iOS,4
7104,Male,46,South,2023-07-10,Prepaid,31,Feature Phone,3
7105,Female,48,North,2023-08-05,Prepaid,30,Feature Phone,4
7106,Female,65,West,2026-01-22,Prepaid,0,Feature Phone,3
7107,Male,35,West,2022-03-18,Prepaid,47,Feature Phone,5
7108,Male,36,East,2022-03-07,Postpaid,47,Android,4
7109,Female,28,North,2023-04-17,Postpaid,34,iOS,5
7110,Male,31,South,2024-07-14,Prepaid,19,Android,3
7111,Male,56,East,2024-09-30,Postpaid,16,iOS,3
7112,Female,43,North,2021-10-14,Postpaid,52,Android,0
7113,Male,42,South,2021-09-01,Prepaid,54,iOS,0
7114,Male,25,West,2022-03-25,Prepaid,47,iOS,0
7115,Male,59,West,2022-08-31,Prepaid,41,Feature Phone,4
7116,Male,30,East,2021-11-10,Prepaid,51,Android,3
7117,Female,23,North,2024-06-23,Prepaid,19,iOS,3
7118,Male,36,North,2023-10-11,Prepaid,28,Feature Phone,5
7119,Male,59,East,2023-09-29,Prepaid,28,Feature Phone,0
7120,Male,18,North,2022-06-15,Prepaid,44,Android,5
7121,Female,36,West,2024-10-09,Postpaid,16,Feature Phone,5
7122,Female,21,East,2024-09-01,Postpaid,17,Feature Phone,2
7123,Male,46,East,2021-07-21,Prepaid,55,iOS,2
7124,Female,22,North,2023-09-30,Postpaid,28,Feature Phone,0
7125,Female,20,East,2022-01-24,Postpaid,49,Android,5
7126,Male,62,South,2024-11-03,Postpaid,15,Android,3
7127,Female,47,East,2024-07-27,Prepaid,18,Feature Phone,5
7128,Female,26,West,2022-06-09,Postpaid,44,iOS,1
7129,Female,58,North,2024-08-01,Prepaid,18,Android,3
7130,Male,19,North,2024-02-06,Prepaid,24,Android,1
7131,Male,59,East,2022-12-28,Postpaid,38,Feature Phone,5
7132,Female,56,North,2023-03-05,Postpaid,35,Android,1
7133,Male,47,North,2023-06-30,Prepaid,31,Feature Phone,4
7134,Female,59,South,2024-03-12,Prepaid,23,iOS,1
7135,Male,38,North,2024-12-06,Postpaid,14,Android,0
7136,Male,29,North,2024-10-23,Postpaid,15,iOS,4
7137,Female,50,East,2021-03-11,Prepaid,59,Feature Phone,2
7138,Male,20,West,2025-12-23,Postpaid,1,iOS,1
7139,Female,65,East,2026-02-02,Postpaid,0,Android,4
7140,Female,59,East,2025-04-12,Prepaid,10,Android,0
7141,Female,29,North,2022-11-12,Prepaid,39,Android,3
7142,Female,36,South,2025-08-06,Prepaid,6,Android,2
7143,Female,28,East,2022-07-31,Postpaid,43,Feature Phone,1
7144,Male,58,East,2021-07-15,Postpaid,55,iOS,5
7145,Male,23,North,2023-04-11,Prepaid,34,Feature Phone,1
7146,Male,45,South,2025-12-05,Postpaid,2,Feature Phone,0
7147,Female,53,North,2025-10-10,Postpaid,4,Feature Phone,0
7148,Female,62,East,2025-12-26,Prepaid,1,Feature Phone,2
7149,Female,64,West,2025-07-26,Postpaid,6,iOS,2
7150,Female,18,West,2021-04-04,Postpaid,59,iOS,5
7151,Female,26,South,2022-02-04,Prepaid,48,Feature Phone,2
7152,Male,20,West,2025-12-15,Postpaid,1,Feature Phone,4
7153,Female,48,South,2025-03-19,Prepaid,10,Android,5
7154,Male,45,East,2024-04-16,Postpaid,22,Feature Phone,1
7155,Male,38,South,2024-09-04,Prepaid,17,Android,3
7156,Female,65,North,2025-09-22,Postpaid,4,Android,3
7157,Male,34,South,2024-09-16,Postpaid,17,iOS,3
7158,Female,56,West,2022-12-16,Postpaid,38,iOS,0
7159,Female,44,South,2025-06-08,Postpaid,8,iOS,3
7160,Male,46,North,2022-04-05,Prepaid,46,Android,3
7161,Male,43,West,2023-07-01,Postpaid,31,Feature Phone,1
7162,Male,39,West,2022-07-24,Postpaid,43,iOS,2
7163,Female,26,West,2022-11-04,Postpaid,39,Android,4
7164,Female,63,North,2023-11-24,Postpaid,26,Android,0
7165,Female,43,West,2023-09-01,Postpaid,29,Android,1
7166,Female,32,South,2024-12-15,Postpaid,14,Android,2
7167,Female,65,South,2021-09-23,Postpaid,53,Android,2
7168,Male,19,South,2025-09-26,Postpaid,4,Android,3
7169,Female,54,South,2023-04-06,Prepaid,34,iOS,4
7170,Male,43,West,2025-03-07,Prepaid,11,Feature Phone,0
7171,Male,56,West,2021-11-10,Prepaid,51,Android,3
7172,Female,47,West,2026-02-08,Postpaid,0,Android,5
7173,Male,48,West,2021-12-25,Prepaid,50,Feature Phone,2
7174,Male,64,West,2023-04-15,Prepaid,34,Android,0
7175,Male,34,East,2022-05-22,Prepaid,45,iOS,2
7176,Female,43,South,2021-10-24,Postpaid,52,iOS,4
7177,Male,65,West,2023-03-04,Postpaid,35,iOS,1
7178,Male,28,South,2025-07-30,Prepaid,6,iOS,1
7179,Female,27,East,2023-08-02,Prepaid,30,Android,3
7180,Female,51,West,2024-10-17,Postpaid,16,Feature Phone,4
7181,Male,43,South,2023-02-02,Prepaid,36,iOS,2
7182,Female,24,East,2022-08-03,Prepaid,42,iOS,0
7183,Female,37,East,2025-06-13,Prepaid,8,iOS,5
7184,Female,27,North,2024-03-28,Prepaid,22,Android,1
7185,Male,52,South,2025-03-08,Prepaid,11,Feature Phone,3
7186,Male,31,North,2021-10-25,Postpaid,52,iOS,5
7187,Female,36,North,2023-11-26,Postpaid,26,iOS,1
7188,Male,36,West,2021-12-08,Postpaid,50,Android,2
7189,Female,63,North,2023-01-25,Prepaid,37,iOS,3
7190,Female,26,South,2022-10-15,Prepaid,40,iOS,3
7191,Female,33,North,2023-01-06,Postpaid,37,Android,4
7192,Female,24,South,2022-10-29,Postpaid,40,Android,4
7193,Female,18,South,2025-08-10,Postpaid,6,Android,1
7194,Female,65,West,2022-07-14,Prepaid,43,Android,2
7195,Female,31,West,2024-07-19,Prepaid,19,Android,5
7196,Female,57,North,2025-04-20,Postpaid,9,Feature Phone,2
7197,Male,23,West,2025-06-05,Prepaid,8,Android,0
7198,Male,23,East,2021-06-10,Postpaid,56,Feature Phone,0
7199,Female,21,North,2021-04-10,Prepaid,58,Android,1
7200,Female,19,North,2022-08-14,Prepaid,42,Android,2
7201,Female,47,West,2021-03-27,Postpaid,59,iOS,5
7202,Male,52,South,2025-04-05,Prepaid,10,iOS,3
7203,Male,31,North,2022-01-10,Postpaid,49,Feature Phone,2
7204,Male,24,West,2023-05-24,Postpaid,33,Android,5
7205,Male,39,North,2025-01-27,Prepaid,12,Android,3
7206,Female,64,North,2024-01-21,Postpaid,25,iOS,0
7207,Female,58,West,2025-04-11,Prepaid,10,iOS,4
7208,Male,55,South,2025-09-04,Postpaid,5,Feature Phone,2
7209,Female,26,East,2023-10-06,Prepaid,28,Android,1
7210,Male,51,East,2023-03-08,Postpaid,35,Android,2
7211,Male,60,North,2021-12-25,Postpaid,50,iOS,3
7212,Male,24,North,2022-04-30,Prepaid,46,Feature Phone,3
7213,Male,30,North,2024-11-02,Prepaid,15,iOS,1
7214,Male,62,North,2022-05-08,Postpaid,45,iOS,0
7215,Female,43,East,2023-11-25,Postpaid,26,Android,3
7216,Female,32,North,2024-02-13,Prepaid,24,iOS,4
7217,Female,34,West,2021-08-17,Postpaid,54,Android,0
7218,Female,43,South,2025-06-28,Postpaid,7,Android,3
7219,Male,29,West,2021-03-06,Postpaid,60,iOS,1
7220,Female,18,East,2024-08-07,Postpaid,18,Android,4
7221,Female,19,East,2025-02-07,Postpaid,12,Feature Phone,1
7222,Male,37,North,2024-08-30,Postpaid,17,Feature Phone,3
7223,Male,46,East,2021-05-30,Postpaid,57,iOS,1
7224,Female,20,North,2023-07-26,Postpaid,31,Feature Phone,2
7225,Male,61,East,2025-05-20,Prepaid,8,Android,4
7226,Female,49,East,2024-01-08,Postpaid,25,Feature Phone,4
7227,Male,27,West,2023-02-02,Prepaid,36,iOS,0
7228,Male,50,North,2025-12-27,Postpaid,1,Android,2
7229,Female,20,East,2022-05-22,Prepaid,45,Android,2
7230,Male,56,West,2025-06-05,Postpaid,8,Feature Phone,5
7231,Male,40,South,2023-12-23,Prepaid,26,Feature Phone,4
7232,Male,42,North,2021-04-21,Prepaid,58,Android,1
7233,Male,59,East,2023-12-23,Postpaid,26,Feature Phone,0
7234,Female,48,East,2024-03-04,Postpaid,23,Android,2
7235,Male,21,East,2022-01-08,Prepaid,49,Android,3
7236,Female,65,North,2024-10-04,Prepaid,16,Android,0
7237,Male,21,South,2025-04-24,Prepaid,9,Feature Phone,3
7238,Male,38,West,2023-11-28,Prepaid,26,iOS,2
7239,Female,63,East,2025-04-06,Prepaid,10,Android,1
7240,Female,26,East,2024-05-06,Prepaid,21,Feature Phone,3
7241,Female,49,East,2022-12-01,Postpaid,38,iOS,5
7242,Male,26,West,2022-08-27,Prepaid,42,Feature Phone,5
7243,Female,19,West,2025-01-28,Postpaid,12,iOS,2
7244,Female,47,East,2023-06-10,Prepaid,32,Feature Phone,2
7245,Male,42,North,2021-09-21,Postpaid,53,Android,0
7246,Male,49,East,2025-11-07,Postpaid,3,Feature Phone,2
7247,Female,20,East,2021-12-31,Postpaid,50,Android,1
7248,Female,46,South,2021-09-08,Prepaid,53,iOS,4
7249,Female,25,West,2022-06-22,Prepaid,44,Android,1
7250,Female,59,East,2025-11-18,Postpaid,2,iOS,3
7251,Female,36,West,2022-04-07,Postpaid,46,Android,1
7252,Male,37,East,2025-05-17,Postpaid,8,iOS,4
7253,Female,59,West,2024-06-05,Prepaid,20,iOS,1
7254,Male,45,South,2024-02-22,Postpaid,23,iOS,4
7255,Male,20,South,2025-08-21,Postpaid,5,iOS,4
7256,Female,37,North,2023-09-02,Postpaid,29,Android,4
7257,Female,59,West,2021-07-10,Postpaid,55,Feature Phone,1
7258,Female,52,South,2023-07-01,Prepaid,31,Feature Phone,2
7259,Male,58,West,2024-08-11,Postpaid,18,Feature Phone,1
7260,Female,18,West,2025-03-08,Postpaid,11,Android,2
7261,Female,57,West,2022-09-09,Postpaid,41,iOS,3
7262,Female,41,North,2024-09-16,Prepaid,17,iOS,1
7263,Female,39,West,2025-02-13,Postpaid,12,Feature Phone,1
7264,Female,18,East,2021-12-03,Postpaid,51,Feature Phone,2
7265,Female,54,North,2023-12-07,Postpaid,26,Feature Phone,2
7266,Female,57,West,2021-09-08,Prepaid,53,Android,3
7267,Male,18,East,2024-03-17,Prepaid,23,Android,2
7268,Male,21,North,2022-11-24,Postpaid,39,Feature Phone,3
7269,Female,43,West,2021-11-23,Prepaid,51,Android,5
7270,Female,22,North,2021-06-06,Postpaid,57,Feature Phone,1
7271,Female,24,West,2024-08-25,Postpaid,17,Android,2
7272,Male,52,East,2022-03-07,Postpaid,47,Android,4
7273,Female,53,East,2023-07-09,Postpaid,31,iOS,1
7274,Male,29,West,2021-11-20,Prepaid,51,Feature Phone,3
7275,Male,56,North,2024-05-29,Prepaid,20,Feature Phone,4
7276,Female,27,South,2024-12-30,Postpaid,13,Android,1
7277,Male,26,West,2021-08-23,Prepaid,54,Feature Phone,2
7278,Female,46,South,2023-11-06,Postpaid,27,iOS,0
7279,Male,44,East,2022-01-24,Prepaid,49,Android,0
7280,Male,48,West,2023-08-18,Postpaid,30,Android,4
7281,Female,52,East,2024-03-04,Postpaid,23,Android,2
7282,Male,61,South,2022-06-06,Postpaid,44,Android,0
7283,Male,62,East,2022-08-24,Postpaid,42,Feature Phone,5
7284,Male,64,North,2021-02-24,Postpaid,60,Feature Phone,0
7285,Female,42,East,2023-09-08,Prepaid,29,Feature Phone,3
7286,Female,57,West,2021-08-20,Prepaid,54,Android,3
7287,Female,40,East,2025-02-15,Prepaid,12,Android,2
7288,Male,47,West,2021-12-13,Prepaid,50,Feature Phone,5
7289,Female,47,South,2021-09-30,Postpaid,53,Feature Phone,3
7290,Female,42,East,2025-08-11,Prepaid,6,iOS,2
7291,Female,33,South,2023-01-14,Prepaid,37,iOS,1
7292,Female,49,East,2022-11-20,Prepaid,39,Feature Phone,5
7293,Male,22,East,2025-05-07,Prepaid,9,Feature Phone,4
7294,Male,47,East,2022-04-14,Prepaid,46,Android,0
7295,Female,31,West,2025-10-27,Prepaid,3,Feature Phone,5
7296,Male,52,North,2023-04-26,Prepaid,34,Feature Phone,4
7297,Female,56,North,2021-10-28,Prepaid,52,Android,3
7298,Female,63,North,2024-06-26,Prepaid,19,Feature Phone,2
7299,Female,36,North,2026-01-26,Prepaid,0,Android,2
7300,Female,46,West,2024-06-06,Prepaid,20,Feature Phone,5
7301,Male,61,South,2025-02-08,Postpaid,12,Feature Phone,3
7302,Female,54,East,2025-10-14,Prepaid,3,Feature Phone,3
7303,Male,23,North,2023-03-28,Postpaid,35,Feature Phone,3
7304,Female,65,East,2021-09-23,Prepaid,53,Feature Phone,2
7305,Male,56,West,2023-10-31,Postpaid,27,iOS,2
7306,Female,26,East,2023-02-06,Postpaid,36,Feature Phone,3
7307,Female,35,West,2023-03-01,Prepaid,35,Android,0
7308,Male,62,North,2021-04-08,Postpaid,58,iOS,2
7309,Female,46,South,2023-07-02,Postpaid,31,iOS,1
7310,Female,48,West,2021-05-18,Postpaid,57,iOS,3
7311,Female,36,North,2023-11-01,Prepaid,27,Feature Phone,3
7312,Male,19,West,2026-02-02,Postpaid,0,iOS,3
7313,Female,36,East,2021-10-03,Postpaid,53,Feature Phone,5
7314,Female,39,West,2025-07-03,Postpaid,7,Feature Phone,5
7315,Female,20,East,2021-09-30,Postpaid,53,Feature Phone,2
7316,Male,56,North,2024-12-11,Prepaid,14,Feature Phone,2
7317,Male,29,South,2025-07-14,Prepaid,7,Feature Phone,2
7318,Female,20,South,2024-02-28,Postpaid,23,Feature Phone,3
7319,Female,57,East,2025-05-13,Postpaid,9,iOS,2
7320,Female,64,South,2025-02-23,Prepaid,11,iOS,4
7321,Female,63,South,2025-12-08,Postpaid,2,Feature Phone,4
7322,Female,49,East,2026-01-21,Postpaid,0,Android,2
7323,Female,31,North,2025-05-17,Postpaid,8,Android,0
7324,Female,30,East,2022-07-30,Postpaid,43,Android,0
7325,Male,41,East,2025-07-03,Postpaid,7,iOS,2
7326,Male,26,East,2022-01-18,Prepaid,49,iOS,0
7327,Male,55,East,2025-05-06,Postpaid,9,iOS,5
7328,Female,33,North,2022-10-13,Postpaid,40,Feature Phone,1
7329,Male,50,North,2022-10-23,Postpaid,40,Android,5
7330,Male,27,South,2024-09-20,Prepaid,16,Android,2
7331,Female,26,South,2022-03-03,Prepaid,48,Android,1
7332,Female,42,North,2021-12-26,Prepaid,50,Android,2
7333,Female,61,North,2024-01-20,Postpaid,25,iOS,1
7334,Female,40,North,2021-05-01,Postpaid,58,Android,1
7335,Female,41,South,2024-12-30,Postpaid,13,Android,1
7336,Male,25,West,2022-01-12,Prepaid,49,iOS,5
7337,Female,41,East,2022-02-18,Prepaid,48,iOS,3
7338,Female,28,North,2021-11-28,Prepaid,51,Android,4
7339,Male,61,South,2023-01-14,Prepaid,37,iOS,1
7340,Male,22,North,2024-12-22,Postpaid,13,iOS,2
7341,Male,52,East,2024-02-16,Postpaid,24,Feature Phone,0
7342,Male,54,East,2026-02-07,Postpaid,0,iOS,1
7343,Male,20,West,2024-07-21,Prepaid,18,Android,4
7344,Male,50,East,2024-11-23,Postpaid,14,iOS,0
7345,Male,49,North,2026-01-14,Prepaid,0,Feature Phone,5
7346,Female,49,North,2025-04-11,Postpaid,10,Feature Phone,3
7347,Male,47,South,2026-01-28,Postpaid,0,Feature Phone,2
7348,Female,50,West,2025-06-07,Postpaid,8,iOS,0
7349,Male,51,South,2024-12-15,Prepaid,14,Android,0
7350,Female,35,South,2022-11-29,Postpaid,38,iOS,3
7351,Female,58,North,2024-07-11,Prepaid,19,iOS,1
7352,Male,23,West,2024-04-25,Prepaid,21,Feature Phone,5
7353,Male,26,North,2022-10-04,Prepaid,40,Android,1
7354,Male,41,West,2023-09-15,Postpaid,29,Feature Phone,1
7355,Female,19,West,2024-02-14,Postpaid,24,Android,2
7356,Male,38,South,2021-06-30,Postpaid,56,Feature Phone,2
7357,Male,20,West,2022-12-04,Postpaid,38,iOS,4
7358,Female,57,South,2022-05-09,Postpaid,45,Feature Phone,1
7359,Female,58,South,2021-11-10,Prepaid,51,iOS,1
7360,Male,30,West,2021-06-10,Prepaid,56,iOS,1
7361,Male,63,North,2024-05-06,Prepaid,21,Feature Phone,1
7362,Male,33,North,2023-11-15,Prepaid,27,Feature Phone,1
7363,Male,19,North,2025-02-04,Postpaid,12,iOS,2
7364,Female,64,South,2025-11-29,Postpaid,2,Feature Phone,5
7365,Male,34,East,2024-12-11,Postpaid,14,iOS,5
7366,Female,48,North,2021-12-05,Postpaid,50,Android,0
7367,Male,18,West,2025-11-29,Prepaid,2,Android,5
7368,Female,52,South,2025-11-11,Prepaid,3,iOS,3
7369,Female,45,South,2024-10-27,Prepaid,15,Feature Phone,5
7370,Male,35,East,2023-11-15,Prepaid,27,Android,1
7371,Male,53,East,2024-12-17,Postpaid,14,iOS,5
7372,Female,32,West,2023-05-31,Postpaid,32,iOS,0
7373,Female,43,East,2021-05-04,Prepaid,58,iOS,4
7374,Female,47,West,2022-02-18,Prepaid,48,Android,1
7375,Female,41,North,2024-04-03,Postpaid,22,Feature Phone,4
7376,Female,35,South,2024-03-23,Postpaid,22,Android,5
7377,Female,36,South,2025-02-05,Prepaid,12,Feature Phone,5
7378,Female,54,West,2021-09-22,Postpaid,53,Feature Phone,5
7379,Female,21,North,2024-07-19,Postpaid,19,Android,4
7380,Male,58,North,2024-06-04,Postpaid,20,Feature Phone,4
7381,Female,43,West,2025-02-03,Prepaid,12,Feature Phone,4
7382,Male,40,East,2025-04-15,Postpaid,10,Feature Phone,3
7383,Female,20,West,2021-02-18,Prepaid,60,Android,0
7384,Male,32,North,2022-03-22,Prepaid,47,iOS,0
7385,Female,47,North,2021-12-06,Postpaid,50,Feature Phone,3
7386,Male,32,East,2025-06-03,Prepaid,8,Android,2
7387,Male,22,West,2021-10-09,Postpaid,52,Android,2
7388,Male,47,West,2024-03-13,Prepaid,23,iOS,2
7389,Male,23,North,2023-01-03,Postpaid,37,Feature Phone,1
7390,Female,31,East,2023-01-19,Prepaid,37,iOS,1
7391,Female,52,North,2025-05-05,Prepaid,9,iOS,2
7392,Female,34,North,2024-09-18,Postpaid,17,Android,4
7393,Male,45,West,2022-10-16,Postpaid,40,Android,2
7394,Male,46,South,2021-04-18,Postpaid,58,Android,4
7395,Female,31,East,2021-05-30,Postpaid,57,iOS,0
7396,Male,46,East,2021-03-31,Prepaid,59,Android,1
7397,Male,56,West,2023-05-25,Postpaid,33,iOS,3
7398,Male,24,West,2023-04-06,Prepaid,34,iOS,2
7399,Male,54,South,2025-06-09,Prepaid,8,Android,5
7400,Male,23,South,2023-03-13,Prepaid,35,Android,4
7401,Male,48,North,2025-10-15,Postpaid,3,Feature Phone,0
7402,Male,64,North,2022-10-01,Prepaid,40,iOS,0
7403,Female,54,West,2023-02-19,Postpaid,36,Android,2
7404,Male,55,West,2021-09-25,Prepaid,53,iOS,5
7405,Male,56,North,2024-04-04,Postpaid,22,Android,0
7406,Male,34,East,2024-05-25,Postpaid,20,Feature Phone,1
7407,Female,40,South,2021-08-20,Postpaid,54,Android,5
7408,Female,30,West,2023-03-12,Prepaid,35,Android,2
7409,Female,29,West,2021-08-17,Prepaid,54,iOS,1
7410,Female,24,East,2022-09-30,Prepaid,40,Android,3
7411,Male,64,South,2021-07-26,Postpaid,55,Feature Phone,3
7412,Male,33,East,2024-03-25,Prepaid,22,Feature Phone,0
7413,Female,20,North,2024-07-18,Postpaid,19,iOS,4
7414,Female,36,East,2021-12-20,Prepaid,50,iOS,5
7415,Male,36,South,2021-04-11,Postpaid,58,iOS,3
7416,Male,53,East,2022-10-14,Postpaid,40,iOS,5
7417,Female,34,South,2025-05-25,Prepaid,8,Feature Phone,2
7418,Male,63,North,2025-02-09,Prepaid,12,Android,3
7419,Female,20,South,2023-02-23,Postpaid,36,iOS,2
7420,Female,45,West,2023-02-21,Postpaid,36,Feature Phone,1
7421,Female,45,South,2023-08-01,Prepaid,30,Feature Phone,1
7422,Male,57,West,2023-02-22,Prepaid,36,Feature Phone,1
7423,Female,46,North,2025-01-30,Prepaid,12,iOS,4
7424,Male,43,East,2023-03-30,Prepaid,34,iOS,5
7425,Female,60,East,2023-07-30,Prepaid,30,Android,2
7426,Female,46,West,2021-11-25,Postpaid,51,Android,2
7427,Female,30,South,2021-08-21,Postpaid,54,iOS,3
7428,Male,63,North,2025-10-07,Prepaid,4,Android,5
7429,Male,21,East,2024-08-06,Prepaid,18,iOS,3
7430,Female,26,North,2025-04-27,Postpaid,9,Feature Phone,4
7431,Male,22,North,2023-12-17,Postpaid,26,Feature Phone,5
7432,Male,57,North,2025-07-31,Prepaid,6,iOS,0
7433,Male,54,South,2022-04-15,Prepaid,46,Feature Phone,1
7434,Female,54,East,2021-11-07,Prepaid,51,Feature Phone,1
7435,Male,63,South,2024-03-11,Prepaid,23,iOS,5
7436,Female,56,East,2024-12-06,Prepaid,14,Feature Phone,3
7437,Female,51,West,2024-03-15,Prepaid,23,Android,5
7438,Female,54,West,2023-09-08,Postpaid,29,iOS,4
7439,Male,29,East,2022-11-24,Postpaid,39,Feature Phone,5
7440,Female,47,East,2023-08-25,Prepaid,30,iOS,1
7441,Female,64,North,2022-11-02,Postpaid,39,iOS,4
7442,Female,39,South,2025-11-24,Prepaid,2,Android,2
7443,Male,25,West,2023-03-10,Postpaid,35,Feature Phone,3
7444,Female,51,North,2022-07-29,Prepaid,43,Android,3
7445,Male,49,North,2023-06-20,Postpaid,32,iOS,3
7446,Female,64,South,2024-02-03,Postpaid,24,Feature Phone,2
7447,Male,52,North,2025-06-21,Prepaid,7,Feature Phone,4
7448,Male,38,East,2025-06-12,Prepaid,8,iOS,4
7449,Male,63,North,2022-08-14,Prepaid,42,Feature Phone,1
7450,Male,28,North,2023-11-24,Postpaid,26,iOS,3
7451,Male,52,North,2025-11-11,Prepaid,3,iOS,2
7452,Male,32,West,2021-06-01,Postpaid,57,Feature Phone,1
7453,Male,28,East,2022-01-10,Prepaid,49,iOS,4
